t lambda v x y z
17.985000 0.078421 999.922571 82.942101 184.315780 92.157890
17.990000 0.078767 999.922571 82.910988 184.246640 92.123320
17.995000 0.079112 999.922571 82.879875 184.177500 92.088750
18.000000 0.079458 999.922571 82.848762 184.108361 92.054180
18.005000 0.079804 999.922571 82.817649 184.039221 92.019611
18.010000 0.080150 999.922571 82.786537 183.970081 91.985041
18.015000 0.080495 999.922571 82.755424 183.900942 91.950471
18.020000 0.080841 999.922571 82.724311 183.831802 91.915901
18.025000 0.081187 999.922571 82.693198 183.762663 91.881331
18.030000 0.081532 999.922571 82.662085 183.693523 91.846761
18.035000 0.081878 999.922571 82.630972 183.624383 91.812192
18.040000 0.082224 999.922571 82.599860 183.555244 91.777622
18.045000 0.082569 999.922571 82.568747 183.486104 91.743052
18.050000 0.082915 999.922571 82.537634 183.416964 91.708482
18.055000 0.083261 999.922571 82.506521 183.347825 91.673912
18.060000 0.083607 999.922571 82.475408 183.278685 91.639343
18.065000 0.083952 999.922571 82.444295 183.209545 91.604773
18.070000 0.084298 999.922571 82.413183 183.140406 91.570203
18.075000 0.084644 999.922571 82.382070 183.071266 91.535633
18.080000 0.084989 999.922571 82.350957 183.002127 91.501063
18.085000 0.085335 999.922571 82.319844 182.932987 91.466493
18.090000 0.085681 999.922571 82.288731 182.863847 91.431924
18.095000 0.086026 999.922571 82.257618 182.794708 91.397354
18.100000 0.086372 999.922571 82.226506 182.725568 91.362784
18.105000 0.086718 999.922571 82.195393 182.656428 91.328214
18.110000 0.087064 999.922571 82.164280 182.587289 91.293644
18.115000 0.087409 999.922571 82.133167 182.518149 91.259075
18.120000 0.087755 999.922571 82.102054 182.449010 91.224505
18.125000 0.088101 999.922571 82.070941 182.379870 91.189935
18.130000 0.088446 999.922571 82.039829 182.310730 91.155365
18.135000 0.088792 999.922571 82.008716 182.241591 91.120795
18.140000 0.089138 999.922571 81.977603 182.172451 91.086225
18.145000 0.089483 999.922571 81.946490 182.103311 91.051656
18.150000 0.089829 999.922571 81.915377 182.034172 91.017086
18.155000 0.090175 999.922571 81.884264 181.965032 90.982516
18.160000 0.090521 999.922571 81.853152 181.895892 90.947946
18.165000 0.090866 999.922571 81.822039 181.826753 90.913376
18.170000 0.091212 999.922571 81.790926 181.757613 90.878807
18.175000 0.091558 999.922571 81.759813 181.688474 90.844237
18.180000 0.091903 999.922571 81.728700 181.619334 90.809667
18.185000 0.092249 999.922571 81.697587 181.550194 90.775097
18.190000 0.092595 999.922571 81.666475 181.481055 90.740527
18.195000 0.092940 999.922571 81.635362 181.411915 90.705958
18.200000 0.093286 999.922571 81.604249 181.342775 90.671388
18.205000 0.093632 999.922571 81.573136 181.273636 90.636818
18.210000 0.093978 999.922571 81.542023 181.204496 90.602248
18.215000 0.094323 999.922571 81.510910 181.135357 90.567678
18.220000 0.094669 999.922571 81.479798 181.066217 90.533108
18.225000 0.095015 999.922571 81.448685 180.997077 90.498539
18.230000 0.095360 999.922571 81.417572 180.927938 90.463969
18.235000 0.095706 999.922571 81.386459 180.858798 90.429399
18.240000 0.096052 999.922571 81.355346 180.789658 90.394829
18.245000 0.096397 999.922571 81.324233 180.720519 90.360259
18.250000 0.096743 999.922571 81.293121 180.651379 90.325690
18.255000 0.097089 999.922571 81.262008 180.582239 90.291120
18.260000 0.097435 999.922571 81.230895 180.513100 90.256550
18.265000 0.097780 999.922571 81.199782 180.443960 90.221980
18.270000 0.098126 999.922571 81.168669 180.374821 90.187410
18.275000 0.098472 999.922571 81.137556 180.305681 90.152840
18.280000 0.098817 999.922571 81.106444 180.236541 90.118271
18.285000 0.099163 999.922571 81.075331 180.167402 90.083701
18.290000 0.099509 999.922571 81.044218 180.098262 90.049131
18.295000 0.099854 999.922571 81.013105 180.029122 90.014561
18.300000 0.100200 999.922571 80.981992 179.959983 89.979991
18.305000 0.100546 999.922571 80.950879 179.890843 89.945422
18.310000 0.100891 999.922571 80.919767 179.821704 89.910852
18.315000 0.101237 999.922571 80.888654 179.752564 89.876282
18.320000 0.101583 999.922571 80.857541 179.683424 89.841712
18.325000 0.101929 999.922571 80.826428 179.614285 89.807142
18.330000 0.102274 999.922571 80.795315 179.545145 89.772573
18.335000 0.102620 999.922571 80.764202 179.476005 89.738003
18.340000 0.102966 999.922571 80.733090 179.406866 89.703433
18.345000 0.103311 999.922571 80.701977 179.337726 89.668863
18.350000 0.103657 999.922571 80.670864 179.268587 89.634293
18.355000 0.104003 999.922571 80.639751 179.199447 89.599723
18.360000 0.104348 999.922571 80.608638 179.130307 89.565154
18.365000 0.104694 999.922571 80.577525 179.061168 89.530584
18.370000 0.105040 999.922571 80.546413 178.992028 89.496014
18.375000 0.105386 999.922571 80.515300 178.922888 89.461444
18.380000 0.105731 999.922571 80.484187 178.853749 89.426874
18.385000 0.106077 999.922571 80.453074 178.784609 89.392305
18.390000 0.106423 999.922571 80.421961 178.715469 89.357735
18.395000 0.106768 999.922571 80.390848 178.646330 89.323165
18.400000 0.107114 999.922571 80.359736 178.577190 89.288595
18.405000 0.107460 999.922571 80.328623 178.508051 89.254025
18.410000 0.107805 999.922571 80.297510 178.438911 89.219455
18.415000 0.108151 999.922571 80.266397 178.369771 89.184886
18.420000 0.108497 999.922571 80.235284 178.300632 89.150316
18.425000 0.108843 999.922571 80.204171 178.231492 89.115746
18.430000 0.109188 999.922571 80.173059 178.162352 89.081176
18.435000 0.109534 999.922571 80.141946 178.093213 89.046606
18.440000 0.109880 999.922571 80.110833 178.024073 89.012037
18.445000 0.110225 999.922571 80.079720 177.954934 88.977467
18.450000 0.110571 999.922571 80.048607 177.885794 88.942897
18.455000 0.110917 999.922571 80.017494 177.816654 88.908327
18.460000 0.111262 999.922571 79.986382 177.747515 88.873757
18.465000 0.111608 999.922571 79.955269 177.678375 88.839188
18.470000 0.111954 999.922571 79.924156 177.609235 88.804618
18.475000 0.112300 999.922571 79.893043 177.540096 88.770048
18.480000 0.112645 999.922571 79.861930 177.470956 88.735478
18.485000 0.112991 999.922571 79.830817 177.401816 88.700908
18.490000 0.113337 999.922571 79.799705 177.332677 88.666338
18.495000 0.113682 999.922571 79.768592 177.263537 88.631769
18.500000 0.114028 999.922571 79.737479 177.194398 88.597199
18.505000 0.114374 999.922571 79.706366 177.125258 88.562629
18.510000 0.114719 999.922571 79.675253 177.056118 88.528059
18.515000 0.115065 999.922571 79.644140 176.986979 88.493489
18.520000 0.115411 999.922571 79.613028 176.917839 88.458920
18.525000 0.115757 999.922571 79.581915 176.848699 88.424350
18.530000 0.116102 999.922571 79.550802 176.779560 88.389780
18.535000 0.116448 999.922571 79.519689 176.710420 88.355210
18.540000 0.116794 999.922571 79.488576 176.641281 88.320640
18.545000 0.117139 999.922571 79.457463 176.572141 88.286070
18.550000 0.117485 999.922571 79.426351 176.503001 88.251501
18.555000 0.117831 999.922571 79.395238 176.433862 88.216931
18.560000 0.118176 999.922571 79.364125 176.364722 88.182361
18.565000 0.118522 999.922571 79.333012 176.295582 88.147791
18.570000 0.118868 999.922571 79.301899 176.226443 88.113221
18.575000 0.119213 999.922571 79.270786 176.157303 88.078652
18.580000 0.119559 999.922571 79.239674 176.088164 88.044082
18.585000 0.119905 999.922571 79.208561 176.019024 88.009512
18.590000 0.120251 999.922571 79.177448 175.949884 87.974942
18.595000 0.120596 999.922571 79.146335 175.880745 87.940372
18.600000 0.120942 999.922571 79.115222 175.811605 87.905802
18.605000 0.121288 999.922571 79.084109 175.742465 87.871233
18.610000 0.121633 999.922571 79.052997 175.673326 87.836663
18.615000 0.121979 999.922571 79.021884 175.604186 87.802093
18.620000 0.122325 999.922571 78.990771 175.535046 87.767523
18.625000 0.122670 999.922571 78.959658 175.465907 87.732953
18.630000 0.123016 999.922571 78.928545 175.396767 87.698384
18.635000 0.123362 999.922571 78.897432 175.327628 87.663814
18.640000 0.123708 999.922571 78.866320 175.258488 87.629244
18.645000 0.124053 999.922571 78.835207 175.189348 87.594674
18.650000 0.124399 999.922571 78.804094 175.120209 87.560104
18.655000 0.124745 999.922571 78.772981 175.051069 87.525535
18.660000 0.125090 999.922571 78.741868 174.981929 87.490965
18.665000 0.125436 999.922571 78.710755 174.912790 87.456395
18.670000 0.125782 999.922571 78.679643 174.843650 87.421825
18.675000 0.126127 999.922571 78.648530 174.774511 87.387255
18.680000 0.126473 999.922571 78.617417 174.705371 87.352685
18.685000 0.126819 999.922571 78.586304 174.636231 87.318116
18.690000 0.127165 999.922571 78.555191 174.567092 87.283546
18.695000 0.127510 999.922571 78.524078 174.497952 87.248976
18.700000 0.127856 999.922571 78.492966 174.428812 87.214406
18.705000 0.128202 999.922571 78.461853 174.359673 87.179836
18.710000 0.128547 999.922571 78.430740 174.290533 87.145267
18.715000 0.128893 999.922571 78.399627 174.221393 87.110697
18.720000 0.129239 999.922571 78.368514 174.152254 87.076127
18.725000 0.129584 999.922571 78.337401 174.083114 87.041557
18.730000 0.129930 999.922571 78.306289 174.013975 87.006987
18.735000 0.130276 999.922571 78.275176 173.944835 86.972417
18.740000 0.130622 999.922571 78.244063 173.875695 86.937848
18.745000 0.130967 999.922571 78.212950 173.806556 86.903278
18.750000 0.131313 999.922571 78.181837 173.737416 86.868708
18.755000 0.131659 999.922571 78.150724 173.668276 86.834138
18.760000 0.132004 999.922571 78.119612 173.599137 86.799568
18.765000 0.132350 999.922571 78.088499 173.529997 86.764999
18.770000 0.132696 999.922571 78.057386 173.460858 86.730429
18.775000 0.133041 999.922571 78.026273 173.391718 86.695859
18.780000 0.133387 999.922571 77.995160 173.322578 86.661289
18.785000 0.133733 999.922571 77.964047 173.253439 86.626719
18.790000 0.134079 999.922571 77.932935 173.184299 86.592150
18.795000 0.134424 999.922571 77.901822 173.115159 86.557580
18.800000 0.134770 999.922571 77.870709 173.046020 86.523010
18.805000 0.135116 999.922571 77.839596 172.976880 86.488440
18.810000 0.135461 999.922571 77.808483 172.907740 86.453870
18.815000 0.135807 999.922571 77.777370 172.838601 86.419300
18.820000 0.136153 999.922571 77.746258 172.769461 86.384731
18.825000 0.136498 999.922571 77.715145 172.700322 86.350161
18.830000 0.136844 999.922571 77.684032 172.631182 86.315591
18.835000 0.137190 999.922571 77.652919 172.562042 86.281021
18.840000 0.137535 999.922571 77.621806 172.492903 86.246451
18.845000 0.137881 999.922571 77.590693 172.423763 86.211882
18.850000 0.138227 999.922571 77.559581 172.354623 86.177312
18.855000 0.138573 999.922571 77.528468 172.285484 86.142742
18.860000 0.138918 999.922571 77.497355 172.216344 86.108172
18.865000 0.139264 999.922571 77.466242 172.147205 86.073602
18.870000 0.139610 999.922571 77.435129 172.078065 86.039032
18.875000 0.139955 999.922571 77.404016 172.008925 86.004463
18.880000 0.140301 999.922571 77.372904 171.939786 85.969893
18.885000 0.140647 999.922571 77.341791 171.870646 85.935323
18.890000 0.140992 999.922571 77.310678 171.801506 85.900753
18.895000 0.141338 999.922571 77.279565 171.732367 85.866183
18.900000 0.141684 999.922571 77.248452 171.663227 85.831614
18.905000 0.142030 999.922571 77.217339 171.594088 85.797044
18.910000 0.142375 999.922571 77.186227 171.524948 85.762474
18.915000 0.142721 999.922571 77.155114 171.455808 85.727904
18.920000 0.143067 999.922571 77.124001 171.386669 85.693334
18.925000 0.143412 999.922571 77.092888 171.317529 85.658764
18.930000 0.143758 999.922571 77.061775 171.248389 85.624195
18.935000 0.144104 999.922571 77.030662 171.179250 85.589625
18.940000 0.144449 999.922571 76.999550 171.110110 85.555055
18.945000 0.144795 999.922571 76.968437 171.040970 85.520485
18.950000 0.145141 999.922571 76.937324 170.971831 85.485915
18.955000 0.145487 999.922571 76.906211 170.902691 85.451346
18.960000 0.145832 999.922571 76.875098 170.833552 85.416776
18.965000 0.146178 999.922571 76.843985 170.764412 85.382206
18.970000 0.146524 999.922571 76.812873 170.695272 85.347636
18.975000 0.146869 999.922571 76.781760 170.626133 85.313066
18.980000 0.147215 999.922571 76.750647 170.556993 85.278497
18.985000 0.147561 999.922571 76.719534 170.487853 85.243927
18.990000 0.147906 999.922571 76.688421 170.418714 85.209357
18.995000 0.148252 999.922571 76.657308 170.349574 85.174787
19.000000 0.148598 999.922571 76.626196 170.280435 85.140217
19.005000 0.148944 999.922571 76.595083 170.211295 85.105647
19.010000 0.149289 999.922571 76.563970 170.142155 85.071078
19.015000 0.149635 999.922571 76.532857 170.073016 85.036508
19.020000 0.149981 999.922571 76.501744 170.003876 85.001938
19.025000 0.150326 999.922571 76.470631 169.934736 84.967368
19.030000 0.150672 999.922571 76.439519 169.865597 84.932798
19.035000 0.151018 999.922571 76.408406 169.796457 84.898229
19.040000 0.151363 999.922571 76.377293 169.727317 84.863659
19.045000 0.151709 999.922571 76.346180 169.658178 84.829089
19.050000 0.152055 999.922571 76.315067 169.589038 84.794519
19.055000 0.152401 999.922571 76.283954 169.519899 84.759949
19.060000 0.152746 999.922571 76.252842 169.450759 84.725379
19.065000 0.153092 999.922571 76.221729 169.381619 84.690810
19.070000 0.153438 999.922571 76.190616 169.312480 84.656240
19.075000 0.153783 999.922571 76.159503 169.243340 84.621670
19.080000 0.154129 999.922571 76.128390 169.174200 84.587100
19.085000 0.154475 999.922571 76.097277 169.105061 84.552530
19.090000 0.154820 999.922571 76.066165 169.035921 84.517961
19.095000 0.155166 999.922571 76.035052 168.966782 84.483391
19.100000 0.155512 999.922571 76.003939 168.897642 84.448821
19.105000 0.155857 999.922571 75.972826 168.828502 84.414251
19.110000 0.156203 999.922571 75.941713 168.759363 84.379681
19.115000 0.156549 999.922571 75.910600 168.690223 84.345112
19.120000 0.156895 999.922571 75.879488 168.621083 84.310542
19.125000 0.157240 999.922571 75.848375 168.551944 84.275972
19.130000 0.157586 999.922571 75.817262 168.482804 84.241402
19.135000 0.157932 999.922571 75.786149 168.413665 84.206832
19.140000 0.158277 999.922571 75.755036 168.344525 84.172262
19.145000 0.158623 999.922571 75.723923 168.275385 84.137693
19.150000 0.158969 999.922571 75.692811 168.206246 84.103123
19.155000 0.159314 999.922571 75.661698 168.137106 84.068553
19.160000 0.159660 999.922571 75.630585 168.067966 84.033983
19.165000 0.160006 999.922571 75.599472 167.998827 83.999413
19.170000 0.160352 999.922571 75.568359 167.929687 83.964844
19.175000 0.160697 999.922571 75.537246 167.860547 83.930274
19.180000 0.161043 999.922571 75.506134 167.791408 83.895704
19.185000 0.161389 999.922571 75.475021 167.722268 83.861134
19.190000 0.161734 999.922571 75.443908 167.653129 83.826564
19.195000 0.162080 999.922571 75.412795 167.583989 83.791994
19.200000 0.162426 999.922571 75.381682 167.514849 83.757425
19.205000 0.162771 999.922571 75.350569 167.445710 83.722855
19.210000 0.163117 999.922571 75.319457 167.376570 83.688285
19.215000 0.163463 999.922571 75.288344 167.307430 83.653715
19.220000 0.163809 999.922571 75.257231 167.238291 83.619145
19.225000 0.164154 999.922571 75.226118 167.169151 83.584576
19.230000 0.164500 999.922571 75.195005 167.100012 83.550006
19.235000 0.164846 999.922571 75.163892 167.030872 83.515436
19.240000 0.165191 999.922571 75.132780 166.961732 83.480866
19.245000 0.165537 999.922571 75.101667 166.892593 83.446296
19.250000 0.165883 999.922571 75.070554 166.823453 83.411727
19.255000 0.166228 999.922571 75.039441 166.754313 83.377157
19.260000 0.166574 999.922571 75.008328 166.685174 83.342587
19.265000 0.166920 999.922571 74.977215 166.616034 83.308017
19.270000 0.167266 999.922571 74.946103 166.546894 83.273447
19.275000 0.167611 999.922571 74.914990 166.477755 83.238877
19.280000 0.167957 999.922571 74.883877 166.408615 83.204308
19.285000 0.168303 999.922571 74.852764 166.339476 83.169738
19.290000 0.168648 999.922571 74.821651 166.270336 83.135168
19.295000 0.168994 999.922571 74.790538 166.201196 83.100598
19.300000 0.169340 999.922571 74.759426 166.132057 83.066028
19.305000 0.169685 999.922571 74.728313 166.062917 83.031459
19.310000 0.170031 999.922571 74.697200 165.993777 82.996889
19.315000 0.170377 999.922571 74.666087 165.924638 82.962319
19.320000 0.170723 999.922571 74.634974 165.855498 82.927749
19.325000 0.171068 999.922571 74.603861 165.786359 82.893179
